0,0.0, 6570af77949fdfbf2c5810e8, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\6570af77949fdfbf2c5810e8\20854c60-ecd4-4e7f-a611-e4b768429248.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2-10-22 1.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2-10-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.041666666666666664, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2-18-22.pdf,META: {'rate_bad_separators': 0.041666666666666664, 'count_bad_separators': 1, 'ocr_reliability': 0.7}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2-3-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.05555555555555555, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 09__2022Sep09 400691607.pdf,META: {'rate_bad_separators': 0.05555555555555555, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 09__2022Sep16 400691607.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.14285714285714285, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 09__2022Sep23 400691607.pdf,META: {'rate_bad_separators': 0.14285714285714285, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 09__2022Sep29 400691607.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.08333333333333333, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 10__2022Oct05 400691607.pdf,META: {'rate_bad_separators': 0.08333333333333333, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 10__2022Oct14 400691607.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 10__2022Oct21 400691607.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 10__2022Oct27 400691607.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 11__2022Nov07 400691607.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.0625, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 11__2022Nov10 400691607.pdf,META: {'rate_bad_separators': 0.0625, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
1,0.05, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 11__2022Nov16 400691607.pdf,META: {'rate_bad_separators': 0.05, 'count_bad_separators': 1, 'ocr_reliability': 0.7}
1,0.1, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 11__2022Nov29 400691607.pdf,META: {'rate_bad_separators': 0.1, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 12__2022Dec02 400691607.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 12__2022Dec08 400691607.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 12__2022Dec09 400691607.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.047619047619047616, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 12__2022Dec15 400691607.pdf,META: {'rate_bad_separators': 0.047619047619047616, 'count_bad_separators': 1, 'ocr_reliability': 0.7}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 12__2022Dec16 400691607.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.2, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 12__2022Dec22 400691607.pdf,META: {'rate_bad_separators': 0.2, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
1,0.2, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2022 12__2022Dec29 400691607.pdf,META: {'rate_bad_separators': 0.2, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
1,0.038461538461538464, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__3-10-22.pdf,META: {'rate_bad_separators': 0.038461538461538464, 'count_bad_separators': 1, 'ocr_reliability': 0.7}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__3-18-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__3-29-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__3-4-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.05263157894736842, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__4-13-22.pdf,META: {'rate_bad_separators': 0.05263157894736842, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
1,0.07692307692307693, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__4-14-22.pdf,META: {'rate_bad_separators': 0.07692307692307693, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__4-22-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__4-29-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.1, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__4-7-22.pdf,META: {'rate_bad_separators': 0.1, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
2,0.06666666666666667, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__5-17-22.pdf,META: {'rate_bad_separators': 0.06666666666666667, 'count_bad_separators': 2, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__5-26-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__5-6-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__6-10-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__6-16-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.16666666666666666, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__6-24-22.pdf,META: {'rate_bad_separators': 0.16666666666666666, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
1,0.1111111111111111, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__6-3-22.pdf,META: {'rate_bad_separators': 0.1111111111111111, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__6-30-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__7-15-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__7-22-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.14285714285714285, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__7-28-22.pdf,META: {'rate_bad_separators': 0.14285714285714285, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__7-7-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.07692307692307693, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__8-1-22.pdf,META: {'rate_bad_separators': 0.07692307692307693, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__8-12-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__8-17-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__8-26-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__8-31-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__8-5-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__8-9-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.01818181818181818, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__DB__1-3 2022.pdf,META: {'rate_bad_separators': 0.01818181818181818, 'count_bad_separators': 1, 'ocr_reliability': 0.8}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__DB__2022 09__Sep 2022.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
2,0.13333333333333333, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__DB__2022 10__Oct 2022.pdf,META: {'rate_bad_separators': 0.13333333333333333, 'count_bad_separators': 2, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__DB__2022 11__Nov 2022.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__DB__2022 12__Dec 2022.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__DB__4-6 2022.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__DB__7-9 2022.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.034482758620689655, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__1-13-23.pdf,META: {'rate_bad_separators': 0.034482758620689655, 'count_bad_separators': 1, 'ocr_reliability': 0.7}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__1-24-23.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__1-26-23.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__1-6-23 1.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__1-6-23.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.0625, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__10-13-23.pdf,META: {'rate_bad_separators': 0.0625, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__10-20-23.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__10-27-23.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__10-30-23.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__10-31-23.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.07142857142857142, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__10-6-23.pdf,META: {'rate_bad_separators': 0.07142857142857142, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__11-10-23.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__11-15-23.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__11-22-23.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2023__CR__11-27-23.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
